Id,ChEMBL_IDs,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,Aff
125,CHEMBL563603,14.56731244,-1.923235984,14.56731244,0.099244884,0.113903067,961.248,876.576,960.6034887,386,0,0.318755542,-0.458935816,0.458935816,0.318755542,0.926470588,1.602941176,2.264705882,1.481921987,1933.921337,50.46516189,42.75504166,42.75504166,31.84133503,24.6405905,24.6405905,20.98163689,20.98163689,14.98032197,14.98032197,10.8838844,10.8838844,-3.04,1.58498E+14,55.88154704,23.4587762,13.07570837,403.6530769,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,57.16941401,105.6152882,56.5527003,47.22325949,63.54288907,28.4602545,0,15.11660807,17.75371814,191.6400988,46.15619933,42.46456948,0,0,10.63357721,10.48192346,0,0,178.4709056,33.21571491,17.75371814,101.3414801,42.46456948,0,10.77244843,0,221.21,95.95792882,35.12171134,0,43.35729264,38.16329874,10.77244843,14.03353474,41.5424232,87.13094451,10.63357721,28.42117772,0,0,0,0,0,0,0,0,0,158.0833333,0.764705882,68,7,17,0,3,3,2,0,2,15,7,17,12,0,3,3,5,4.6359,258.7084,6.77
126,CHEMBL553183,14.53164219,-1.877024893,14.53164219,0.114228808,0.086162909,941.283,856.611,940.5806451,374,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.953846154,1.615384615,2.230769231,1.724858776,1629.250703,48.60335457,41.30744791,42.12394449,30.35817179,23.68701368,24.09526197,20.16907983,20.57732812,14.23837992,14.52705505,10.22366946,10.39790032,-2.1,2.96271E+13,55.49592752,23.95299648,14.23703055,393.5336127,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,51.10304694,111.9440218,57.71123249,41.53587322,58.74835188,23.29961562,0,20.43339667,17.75371814,198.1848552,40.83941072,35.89528683,0,0,10.63357721,0,0,12.21787344,177.552228,39.76047131,17.75371814,106.9049316,30.33183534,0,0,0,204.14,95.95792882,30.32717416,0,37.32617813,44.13310575,5.563451492,14.03353474,34.618686,77.02203784,15.53348694,40.63905117,0,5.561213121,0,0,0,0,0,0,0,143.3554535,0.833333333,65,7,16,0,3,3,1,0,1,15,7,17,13,0,3,3,4,3.3253,251.6214,6.773333333
127,CHEMBL2029749,14.56497558,-1.86365487,14.56497558,0.118849621,0.124159039,933.238,848.566,932.6085741,376,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.954545455,1.651515152,2.318181818,1.499046364,1833.165553,48.88781162,41.92376348,41.92376348,30.94748818,24.25337036,24.25337036,20.73802851,20.73802851,14.88849948,14.88849948,10.83833228,10.83833228,-2.42,6.79716E+13,54.51992708,22.99844701,12.66529601,393.1613406,64.17051303,30.01691636,12.58005346,0,0,5.969305288,14.67842544,0,0,0,38.9703128,124.9483953,56.20478747,47.05257394,58.74835188,16.87223022,0,20.10058659,17.75371814,198.1848552,40.83941072,42.09213041,0,0,5.316788604,0,0,0,177.4237696,39.76047131,17.75371814,106.9049316,36.52867891,0,10.90292493,0,205,95.95792882,30.32717416,0,37.32617813,39.02066887,16.46637642,14.03353474,34.618686,77.15251434,21.26704392,28.42117772,0,0,0,0,0,0,0,0,0,149.4166667,0.8,66,6,16,0,3,3,1,1,2,16,6,16,13,0,3,3,5,3.999,251.1887,6.78
128,CHEMBL2029753,14.53020004,-1.932741081,14.53020004,0.101109165,0.109267651,938.254,850.558,937.6238898,380,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.939393939,1.606060606,2.227272727,1.708794605,1637.403413,49.31046135,42.22166147,42.22166147,30.85817179,24.43701368,24.43701368,20.76313202,20.76313202,14.71812537,14.71812537,10.55904968,10.55904968,-2.32,4.79748E+13,56.26908434,24.48834506,14.37815514,394.5163766,64.17051303,30.01691636,12.58005346,5.907179729,0,5.969305288,14.4889841,0,0,0,51.10304694,112.5677916,57.58729771,41.53587322,63.54288907,11.87648502,0,15.11660807,17.75371814,210.9025636,40.83941072,35.89528683,0,0,5.316788604,0,0,0,178.3469708,44.43107371,17.75371814,119.7465748,30.33183534,0,0,0,209.18,95.95792882,35.12171134,0,56.19893589,19.51033443,19.26246487,19.59698623,48.4661604,55.94173903,17.44952274,28.42117772,0,0,0,0,0,0,0,0,0,152.75,0.84,66,6,16,0,3,3,1,0,1,15,6,16,15,0,3,3,4,3.8001,250.1287,6.79
129,CHEMBL2029744,13.64002169,-1.812444177,13.64002169,0.159396981,0.153630861,775.041,704.481,774.5142798,312,0,0.311176054,-0.458935944,0.458935944,0.311176054,1.018181818,1.709090909,2.381818182,1.59297402,1510.381951,40.82733369,34.75986102,34.75986102,25.77583768,20.24111151,20.24111151,17.19947716,17.19947716,12.05196333,12.05196333,8.729891332,8.729891332,-2.3,3.66431E+11,45.40266141,19.43101301,11.21694219,327.9069992,49.95992417,23.91294997,6.290026729,0,0,5.969305288,14.67842544,0,0,0,45.03667987,105.5374695,36.47732473,41.04148473,44.53776302,16.87223022,0,20.10058659,17.75371814,153.8175488,33.72961318,42.09213041,0,0,5.316788604,0,0,0,146.2149618,25.54988245,17.75371814,86.76711208,36.39820241,0,10.90292493,0,177.31,71.8589185,30.32717416,0,30.90535651,32.59984725,23.01767455,6.9237372,27.6949488,70.09830064,16.2830654,19.19456738,0,0,0,0,0,0,0,0,0,126.1666667,0.761904762,55,6,13,0,2,2,1,1,2,13,6,13,10,0,2,2,4,3.0738,211.9497,6.79
130,CHEMBL1682584,14.51772053,-1.913731574,14.51772053,0.101761621,0.117186234,925.215,840.543,924.6034887,374,0,0.31873509,-0.458935816,0.458935816,0.31873509,0.953846154,1.6,2.2,1.739167948,1652.698693,48.76649128,41.52299086,41.52299086,30.25201864,23.6405905,23.6405905,20.32095328,20.32095328,14.25192108,14.25192108,10.19515018,10.19515018,-2.52,2.54695E+13,55.07967855,23.18789601,13.81423242,387.3363545,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,38.46739723,113.2191682,56.85386236,41.53587322,63.54288907,17.68780607,0,15.11660807,17.75371814,198.563836,46.15619933,29.82891977,0,0,10.63357721,10.48192346,0,0,178.4709056,33.21571491,24.67745534,106.9049316,24.26546827,0,0,0,221.21,95.95792882,35.12171134,0,43.35729264,38.16329874,5.563451492,14.03353474,41.5424232,75.8555805,10.63357721,28.42117772,0,0,0,0,0,0,0,0,0,152.4166667,0.833333333,65,7,17,0,3,3,1,0,1,15,7,17,12,0,3,3,4,3.79112,245.9394,6.796666667
131,CHEMBL1682596,14.54233585,-1.909168827,14.54233585,0.01499062,0.101794852,947.306,852.554,946.6817391,388,0,0.314702121,-0.458935816,0.458935816,0.314702121,0.939393939,1.560606061,2.121212121,2.10306027,1528.092875,50.49047039,43.92069656,43.92069656,30.19408709,24.52633008,24.52633008,23.07624822,23.07624822,14.36667684,14.36667684,11.10452132,11.10452132,-1.74,1.54689E+13,58.57283343,23.44962184,15.37866988,396.8338551,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,41.5424232,119.8459834,56.70540134,41.53587322,63.54288907,12.0004198,0,20.43339667,23.16870861,238.2185316,40.83941072,0,0,0,10.63357721,4.794537184,0,0,184.0098309,33.21571491,23.16870861,142.3809877,0,0,0,0,221.21,101.4968541,35.12171134,0,48.77228311,32.47591246,6.420821623,14.03353474,34.618686,65.43758663,31.40478881,28.42117772,0,0,0,0,0,0,0,0,0,153.0833333,0.959183673,66,7,17,0,3,3,0,0,0,15,7,17,13,0,3,3,3,4.175,252.4244,6.806666667
132,CHEMBL1682591,14.53472733,-1.880398241,14.53472733,0.113295647,0.090099594,941.283,856.611,940.5806451,374,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.969230769,1.615384615,2.215384615,1.739167948,1657.784859,48.76649128,41.52299086,42.33948744,30.25201864,23.6405905,24.04883879,20.32095328,20.72920157,14.25192108,14.49832072,10.19515018,10.41506338,-2.1,2.54695E+13,55.49592752,23.47105716,14.01176464,393.5336127,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,38.46739723,125.4370417,56.85386236,41.53587322,58.74835188,28.98700189,0,15.11660807,17.75371814,198.563836,46.15619933,29.82891977,0,0,10.63357721,5.687386275,0,12.21787344,177.552228,33.21571491,24.67745534,106.9049316,24.26546827,0,0,0,204.14,95.95792882,30.32717416,0,37.32617813,37.58834935,11.25083777,14.03353474,34.618686,77.87940797,15.53348694,40.63905117,0,5.576918903,0,0,0,0,0,0,0,143.5064144,0.833333333,65,7,16,0,3,3,1,0,1,15,7,17,12,0,3,3,4,3.95602,253.1414,6.806666667
133,CHEMBL1682589,14.60466123,-1.900142977,14.60466123,0.10614196,0.069180457,1033.38,944.676,1032.60686,408,0,0.311188426,-0.488914737,0.488914737,0.311188426,0.916666667,1.583333333,2.208333333,1.409345154,1985.009836,53.29358901,45.02509727,45.84159385,33.80766153,25.89762678,26.30587507,21.75357897,22.16182726,15.30299729,15.54939693,10.93365222,11.15356542,-3.08,1.10346E+15,59.79258138,26.11594038,15.28747757,433.7042521,74.22416459,42.37331016,17.69249034,0,0,5.969305288,9.694446915,0,0,0,51.10304694,136.2094901,56.85386236,41.53587322,63.48521483,28.98700189,0,15.11660807,17.75371814,198.2469807,46.15619933,60.16075511,0,5.749511833,15.37044016,5.687386275,5.749511833,12.21787344,177.552228,39.82259687,17.75371814,106.9049316,54.59730362,0,0,0,213.37,95.95792882,30.32717416,0,37.32617813,44.19523131,17.0003496,14.03353474,34.618686,101.2875061,15.53348694,45.37591412,0,5.660788665,0,0,0,0,0,0,0,158.0892113,0.740740741,72,7,17,0,3,3,2,0,2,16,7,18,15,0,3,3,5,5.2266,279.1784,6.816666667
134,CHEMBL553625,14.61962627,-1.918115502,14.61962627,0.100899236,0.108294348,994.347,906.651,993.6071942,394,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.985507246,1.652173913,2.260869565,1.759287218,1792.35142,51.5949184,43.61608866,44.43258524,32.30686019,25.01668281,25.4249311,21.1134936,21.50019193,14.97548326,15.37801972,10.74875438,11.00349735,-2.61,1.95108E+14,58.95648303,25.86027278,15.22047533,417.2309902,69.07042276,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,5.261891555,0,51.10304694,111.9440218,64.2559889,54.02591615,58.74835188,23.29961562,5.261891555,20.0165178,17.75371814,204.6056768,47.38416713,35.89528683,0,6.069221313,5.316788604,0,0,12.21787344,188.9968941,39.76047131,29.08483101,113.3257532,30.33183534,0,0,0,219.14,95.95792882,35.58906571,0,43.74699975,50.67786216,5.563451492,14.03353474,34.618686,81.92194757,16.28591965,40.63905117,0,5.82364037,0,0,0,0,0,0,0,154.0930263,0.823529412,69,6,17,0,3,3,1,0,1,16,6,18,15,0,3,3,4,3.95138,265.4217,6.816666667
135,CHEMBL1682578,14.49916701,-1.97286463,14.49916701,0.064186699,0.11722907,947.168,866.528,946.5689951,380,0,0.318736715,-0.458935816,0.458935816,0.318736715,0.96969697,1.636363636,2.242424242,1.734425118,1730.797738,49.63673476,41.20156953,41.20156953,30.66270224,23.43522164,23.43522164,20.08381584,20.08381584,14.1199553,14.1199553,10.13214092,10.13214092,-2.66,3.70621E+13,55.93204785,23.29732981,13.55908282,389.3024832,69.48730164,30.01691636,24.21449514,0,0,12.0004198,9.694446915,13.57536728,0,0,20.7712116,106.295431,62.92022943,41.53587322,72.32371916,17.68780607,0,15.11660807,17.75371814,191.6400988,46.15619933,29.83354289,0,0,10.63357721,19.26275355,0,0,178.4709056,33.21571491,29.38815982,101.3414801,18.19910121,0,0,0,221.21,113.623485,43.90254144,0,62.64783362,12.84164325,12.13273414,20.09990181,48.4661604,37.74263783,10.63357721,28.42117772,0,0,0,0,0,0,0,0,27.19408485,138.8892485,0.829787234,66,7,17,0,3,3,1,0,1,15,7,19,12,0,3,3,4,3.7609,241.1184,6.82
136,CHEMBL1774631,13.63607154,-1.894900377,13.63607154,0.145042984,0.193509002,789.024,720.48,788.4935444,316,0,0.318779902,-0.458935944,0.458935944,0.318779902,1,1.660714286,2.303571429,1.615480077,1591.572602,41.69757718,34.88403242,34.88403242,26.16968453,20.11826554,20.11826554,17.1166878,17.1166878,11.98278064,11.98278064,8.654996316,8.654996316,-2.92,5.23526E+11,45.77800428,19.22150313,10.96702559,332.0337934,55.27671277,23.91294997,6.290026729,0,0,12.0004198,9.694446915,4.794537184,0,0,51.10304694,96.79958344,43.3232432,29.83085602,49.3323002,28.4602545,0,15.11660807,17.75371814,140.8519708,39.04640179,42.46456948,0,0,10.63357721,10.48192346,0,0,147.2620978,19.00512605,17.75371814,74.65236247,42.46456948,0,10.77244843,0,193.52,77.89003301,35.12171134,0,43.99486932,18.6529643,10.77244843,13.8474744,27.6949488,80.20720731,10.63357721,14.21058886,0,0,0,0,0,0,0,0,0,133.3333333,0.714285714,56,7,14,0,2,2,2,0,2,12,7,14,8,0,2,2,4,3.3206,214.8524,6.823333333
137,CHEMBL1682580,14.53379162,-1.916436058,14.53379162,0.101083239,0.083689828,957.282,872.61,956.5755597,380,0,0.318735704,-0.458935816,0.458935816,0.318735704,1,1.681818182,2.303030303,1.732872729,1694.105869,49.47359806,41.93123915,42.74773573,30.79002344,23.75296294,24.97770781,20.18688374,21.06653655,14.27009241,14.99543082,10.25908122,10.71854948,-2.17,4.31286E+13,56.41778632,24.10146326,14.00133032,397.4594645,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,11.76188495,26.83757867,118.6175673,61.74934584,41.53587322,63.54288907,29.44969102,0,15.11660807,17.75371814,196.5355822,52.41196851,24.26546827,0,0,10.63357721,10.48192346,0,11.76188495,184.7266748,33.21571491,17.75371814,101.3414801,29.16095175,0,0,0,221.21,95.95792882,35.12171134,0,43.35729264,38.16329874,4.895483476,14.03353474,53.30430815,75.18761248,10.63357721,28.42117772,0,1.575806118,0,0,0,0,0,0,0,152.6741939,0.833333333,66,7,17,0,3,3,1,0,1,16,7,18,13,0,3,3,4,4.2046,252.9834,6.823333333
138,CHEMBL558355,14.59272252,-1.923938967,14.59272252,0.099268253,0.105151545,989.302,900.598,988.6347889,398,0,0.314764634,-0.458935816,0.458935816,0.314764634,0.942857143,1.614285714,2.271428571,1.460415531,1985.989667,52.04251216,44.33239193,44.33239193,32.75201864,25.54529104,25.54529104,21.76432896,21.76432896,15.57995424,15.57995424,11.33644427,11.33644427,-3.04,3.82155E+14,57.85614931,24.32931553,13.5661014,416.3829612,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,63.23578108,117.422334,51.16647609,47.57771405,63.54288907,22.77286823,0,20.43339667,17.75371814,204.6056768,40.83941072,48.02802097,0,0,10.63357721,4.794537184,0,0,178.4709056,33.21571491,17.75371814,119.8705096,42.46456948,0,10.77244843,0,221.21,95.95792882,35.12171134,0,49.39913347,32.47591246,16.33589992,14.03353474,34.618686,100.9784189,10.63357721,28.42117772,0,0,0,0,0,0,0,0,0,161.4166667,0.773584906,70,7,17,0,3,3,2,0,2,15,7,17,13,0,3,3,5,4.8746,266.6364,6.826666667
139,CHEMBL2041570,14.56022046,-1.80972963,14.56022046,0.094307116,0.146516903,961.292,872.588,960.6398743,388,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.941176471,1.632352941,2.294117647,1.486547283,1890.067734,50.46516189,43.83201177,43.83201177,31.82449828,25.01711398,25.01711398,21.63753001,21.63753001,15.27606286,15.27606286,11.05091454,11.05091454,-2.42,1.53768E+14,56.4935212,23.86941706,13.5456666,406.4205078,68.28387945,30.01691636,12.58005346,0,0,5.969305288,9.778515705,0,0,0,38.9703128,125.9542265,69.35642584,47.05257394,58.37868744,16.87223022,0,19.68370771,17.75371814,198.1848552,54.99688025,42.09213041,0,0,0,0,0,0,191.3746215,44.49733427,17.75371814,106.9049316,36.52867891,0,10.90292493,0,185.21,95.95792882,25.22064676,0,37.32617813,19.57245999,35.97671086,14.03353474,34.618686,78.13381925,33.9642041,33.15804068,0,0,0,0,0,0,0,0,0,150.4166667,0.807692308,68,4,16,0,3,3,1,1,2,16,4,16,14,0,3,3,5,4.9953,260.6062,6.83
140,CHEMBL1682585,14.61765713,-1.866914051,14.61765713,0.121005523,0.070176404,1017.466,916.666,1016.705846,410,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.871428571,1.471428571,2.042857143,1.670624529,1552.810799,52.13888848,45.56911464,46.38561122,32.85817179,27.17439501,27.58264331,22.93051966,23.33876795,16.38287584,16.64506454,11.92697998,12.19570872,-1.32,2.99509E+14,61.2286936,27.99378065,16.84393775,427.4850506,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,78.55860621,119.2222136,57.20831692,41.53587322,58.74835188,23.29961562,0,20.43339667,17.75371814,268.3109774,40.83941072,0,0,0,10.63357721,0,0,12.21787344,183.5940688,33.21571491,17.75371814,171.970518,0,0,0,0,204.14,95.95792882,30.32717416,0,37.32617813,43.63019018,12.84164325,71.82092935,34.618686,46.69020249,15.53348694,40.63905117,0,5.829980338,0,0,0,0,0,0,0,147.753353,0.962264151,70,7,16,1,3,4,0,0,0,15,7,17,12,1,3,4,4,5.7984,276.0504,6.833333333
141,CHEMBL1682583,14.51810683,-1.907064907,14.51810683,0.100898952,0.090554742,945.246,863.598,944.5555733,374,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.984615385,1.630769231,2.230769231,1.739167948,1664.797383,48.76649128,40.90095533,41.71745191,30.25201864,23.32957274,23.73782103,19.9618209,20.37006919,14.04457591,14.29097555,10.09147759,10.31139079,-2.17,2.54695E+13,55.42654943,23.42379663,13.97876677,391.3342059,69.48730164,35.8341372,17.69249034,0,0,5.969305288,9.694446915,4.390415048,0,0,20.7712116,130.6460386,56.85386236,41.53587322,63.13876693,28.98700189,0,15.11660807,17.75371814,191.6400988,46.15619933,30.08268911,0,0,10.63357721,10.07780132,0,12.21787344,177.552228,33.21571491,23.57093898,101.3414801,24.26546827,0,0,0,204.14,95.95792882,34.71758921,0,43.14339897,43.27573562,0,26.16626888,46.75142014,51.59011223,10.63357721,40.63905117,0,5.483168903,0,0,0,0,0,0,13.45316527,136.1469992,0.829787234,65,7,16,0,3,3,1,0,1,15,7,18,12,0,3,3,4,3.7867,248.3624,6.833333333
142,CHEMBL1682579,14.59323402,-1.906507175,14.59323402,0.103305657,0.076407416,1020.341,934.661,1019.586459,402,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.957746479,1.647887324,2.267605634,1.427324759,1971.015435,52.58648223,44.18785382,45.0043504,33.30766153,25.31931962,25.72756791,21.25515417,21.66340246,14.90232361,15.14872325,10.68214955,10.90206275,-3.15,6.69054E+14,58.73529174,25.39007111,15.01176541,426.558958,74.22416459,35.7664282,17.69249034,5.879988336,0,5.969305288,9.694446915,4.983978521,0,0,38.9703128,124.5796715,57.23284315,53.42010307,63.48521483,28.98700189,0,20.10058659,17.75371814,191.6400988,46.15619933,48.66141305,0,11.62950017,15.37044016,5.687386275,11.62950017,12.21787344,182.5362065,33.21571491,17.75371814,101.3414801,48.66141305,0,0,0,226.26,95.95792882,30.32717416,0,37.32617813,54.90523579,0,14.03353474,46.88189664,83.08840491,20.51746546,45.37591412,0,5.6228506,0,0,0,0,0,0,0,157.6271494,0.75,71,7,18,0,3,3,1,1,2,17,7,19,14,0,3,3,5,4.8349,272.7154,6.836666667
143,CHEMBL1774636,14.57976507,-1.90730611,14.57976507,0.107581492,0.123181754,963.289,880.633,962.5649951,380,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.940298507,1.611940299,2.268656716,1.513212518,1921.547203,49.75805511,42.04793488,42.86443146,31.34133503,24.1405905,24.54883879,20.6280835,21.03633179,14.75723479,15.00363443,10.71285698,10.92487566,-2.62,9.73818E+13,55.30918374,23.07649892,13.02857698,403.485393,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,57.16941401,111.41234,62.24008658,41.53587322,58.74835188,39.75945032,0,15.11660807,17.75371814,185.2192771,46.15619933,42.46456948,0,0,10.63357721,5.687386275,0,12.21787344,177.552228,33.21571491,17.75371814,94.92065849,42.46456948,0,10.77244843,0,204.14,95.95792882,30.32717416,0,37.32617813,31.16752773,16.4598347,14.03353474,34.618686,94.05468171,10.63357721,40.63905117,0,5.747201222,0,0,0,0,0,0,0,147.5027988,0.76,67,7,16,0,3,3,2,0,2,15,7,17,11,0,3,3,5,4.4107,261.2934,6.846666667
144,CHEMBL1774634,14.53205291,-1.890369013,14.53205291,0.112069045,0.112286536,941.283,856.611,940.5806451,374,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.938461538,1.584615385,2.2,1.729299374,1629.250703,48.60335457,41.30744791,42.12394449,30.35817179,23.68701368,24.09526197,20.13874974,20.54699803,14.26145538,14.55013052,10.23948555,10.44360969,-2.1,2.9324E+13,55.49592752,23.95299648,14.23703055,393.5336127,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,51.10304694,111.9440218,57.71123249,41.53587322,58.74835188,23.29961562,0,20.43339667,17.75371814,191.6400988,47.38416713,35.89528683,0,0,10.63357721,0,0,12.21787344,184.0969844,39.63653653,17.75371814,100.48411,30.33183534,0,0,0,204.14,95.95792882,30.32717416,0,37.32617813,37.71228413,6.420821623,19.59698623,34.618686,69.78921343,22.76631134,40.63905117,0,5.617629489,0,0,0,0,0,0,0,143.2990372,0.833333333,65,7,16,0,3,3,1,0,1,15,7,17,13,0,3,3,4,2.9777,251.8714,6.856666667
145,CHEMBL553184,14.6807066,-1.965029576,14.6807066,0.085938682,0.120880342,1042.366,950.638,1041.661338,418,0,0.317401784,-0.458935816,0.458935816,0.317401784,0.959459459,1.635135135,2.283783784,1.503905309,2153.85923,55.03407599,46.64103269,46.64103269,34.70070704,26.87496017,26.87496017,22.70874272,22.70874272,16.31876993,16.31876993,11.84571896,11.84571896,-3.55,2.51917E+15,61.30502776,26.19744935,14.51973227,440.0803387,69.07042276,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,5.261891555,0,63.23578108,117.422334,57.71123249,60.06775698,63.54288907,22.77286823,5.261891555,20.0165178,17.75371814,211.0264984,47.38416713,48.02802097,0,6.069221313,5.316788604,4.794537184,0,0,189.9155717,33.21571491,29.08483101,126.2913313,42.46456948,0,10.77244843,0,236.21,95.95792882,40.3836029,0,68.90946791,25.93115606,16.33589992,14.03353474,53.36607013,87.13094451,11.38600992,28.42117772,0,0,0,0,0,0,0,0,0,172.4166667,0.767857143,74,6,18,0,3,3,2,0,2,16,6,18,15,0,3,3,5,5.50068,280.4367,6.86
